Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades
2019-09-28,0.24209,0.24433,0.238,0.24163,45238244.9,2019-09-28 23:59:59.999000064,10912438.143011,40609
2019-09-29,0.24165,0.24261,0.23427,0.24024,43877272.4,2019-09-29 23:59:59.999000064,10450612.04699,40201
2019-09-30,0.24024,0.26192,0.2354,0.2566,156913857.0,2019-09-30 23:59:59.999000064,39681370.165334,104760
2019-10-01,0.25659,0.261,0.24441,0.24788,125399189.7,2019-10-01 23:59:59.999000064,31749270.26543,77762
2019-10-02,0.24787,0.25481,0.24421,0.25247,97406245.2,2019-10-02 23:59:59.999000064,24270217.95518,54979
2019-10-03,0.25248,0.25305,0.24159,0.24674,71409676.9,2019-10-03 23:59:59.999000064,17609786.126323,41656
2019-10-04,0.24687,0.25664,0.2445,0.25243,90663663.4,2019-10-04 23:59:59.999000064,22794419.623895,54119
2019-10-05,0.2525,0.2566,0.24671,0.25325,82519531.3,2019-10-05 23:59:59.999000064,20818475.3038,57881
2019-10-06,0.25325,0.25634,0.2506,0.25552,63421400.1,2019-10-06 23:59:59.999000064,16049454.661113,57675
2019-10-07,0.25551,0.28114,0.25333,0.27592,210990372.8,2019-10-07 23:59:59.999000064,57283043.346304,126843
2019-10-08,0.27584,0.28548,0.27062,0.2774,121934629.7,2019-10-08 23:59:59.999000064,33759866.366353,84685
2019-10-09,0.2774,0.28693,0.27358,0.28082,105865868.2,2019-10-09 23:59:59.999000064,29652647.358558,87688
2019-10-10,0.28089,0.28168,0.26455,0.27021,80850590.7,2019-10-10 23:59:59.999000064,22049865.097712,68618
2019-10-11,0.27021,0.27485,0.26431,0.26743,71539111.7,2019-10-11 23:59:59.999000064,19245009.01261,69160
2019-10-12,0.26741,0.27729,0.26712,0.27226,57869923.4,2019-10-12 23:59:59.999000064,15793462.494851,60193
2019-10-13,0.27232,0.28138,0.27109,0.27726,70808721.8,2019-10-13 23:59:59.999000064,19658319.603199,68669
2019-10-14,0.27729,0.29779,0.27641,0.29727,151725088.0,2019-10-14 23:59:59.999000064,43914160.127687,102500
2019-10-15,0.29722,0.299,0.283,0.28859,147821843.4,2019-10-15 23:59:59.999000064,43050670.162818,95250
2019-10-16,0.28859,0.29219,0.27858,0.28331,109182836.2,2019-10-16 23:59:59.999000064,31117606.760202,83972
2019-10-17,0.28334,0.3038,0.27969,0.30167,147918252.3,2019-10-17 23:59:59.999000064,43648518.977833,106027
2019-10-18,0.30166,0.30207,0.28433,0.29404,133405177.2,2019-10-18 23:59:59.999000064,38944008.261668,91493
2019-10-19,0.29404,0.29952,0.287,0.29145,103575426.6,2019-10-19 23:59:59.999000064,30340201.859798,78406
2019-10-20,0.29144,0.29615,0.28091,0.29386,111491956.5,2019-10-20 23:59:59.999000064,32197424.448582,84706
2019-10-21,0.29393,0.2942,0.28826,0.29187,71906227.9,2019-10-21 23:59:59.999000064,20925101.97125,68689
2019-10-22,0.29186,0.30278,0.28862,0.29046,102870808.0,2019-10-22 23:59:59.999000064,30355779.115747,83538
2019-10-23,0.29041,0.29127,0.25005,0.27306,187716543.6,2019-10-23 23:59:59.999000064,51332366.498768,124254
2019-10-24,0.27307,0.28,0.26629,0.27596,99386341.1,2019-10-24 23:59:59.999000064,27095997.912027,82303
2019-10-25,0.27597,0.3081,0.2742,0.29829,199230614.5,2019-10-25 23:59:59.999000064,58012555.974919,135872
2019-10-26,0.29839,0.312,0.284,0.29351,270708034.1,2019-10-26 23:59:59.999000064,80688942.423661,187449
2019-10-27,0.29351,0.30213,0.28901,0.29818,180544647.9,2019-10-27 23:59:59.999000064,53575550.193199,129941
2019-10-28,0.29825,0.3051,0.29309,0.29447,134306597.1,2019-10-28 23:59:59.999000064,40059342.616639,108779
2019-10-29,0.29443,0.30972,0.29416,0.30192,145791308.2,2019-10-29 23:59:59.999000064,43828554.092707,115277
2019-10-30,0.30192,0.30636,0.29016,0.29471,117887579.1,2019-10-30 23:59:59.999000064,35044956.865821,93679
2019-10-31,0.29471,0.29874,0.28777,0.29452,100846140.4,2019-10-31 23:59:59.999000064,29601327.487168,79089
2019-11-01,0.29459,0.2946,0.28448,0.29146,85376671.8,2019-11-01 23:59:59.999000064,24809316.4701,77869
2019-11-02,0.29148,0.2975,0.29112,0.29456,72552309.1,2019-11-02 23:59:59.999000064,21323849.059357,61205
2019-11-03,0.29456,0.29614,0.28855,0.29024,69064994.6,2019-11-03 23:59:59.999000064,20112216.213021,56999
2019-11-04,0.29024,0.2999,0.2891,0.29863,85410877.0,2019-11-04 23:59:59.999000064,25105863.267256,68956
2019-11-05,0.29863,0.30443,0.29416,0.30061,107569775.1,2019-11-05 23:59:59.999000064,32311660.743242,89982
2019-11-06,0.30062,0.31367,0.2961,0.31009,107581885.7,2019-11-06 23:59:59.999000064,32657633.897357,85077
2019-11-07,0.31016,0.3149,0.27503,0.29061,235871367.3,2019-11-07 23:59:59.999000064,69353199.829256,148684
2019-11-08,0.29068,0.291,0.27023,0.27547,165657651.6,2019-11-08 23:59:59.999000064,46386875.333001,111020
2019-11-09,0.27546,0.28156,0.2745,0.2799,62848374.8,2019-11-09 23:59:59.999000064,17509161.476087,54961
2019-11-10,0.2799,0.284,0.27658,0.27894,72586430.6,2019-11-10 23:59:59.999000064,20319030.725051,62298
2019-11-11,0.27899,0.28106,0.26935,0.27423,69450589.5,2019-11-11 23:59:59.999000064,19091462.7089,61589
2019-11-12,0.27423,0.27641,0.2676,0.27222,77851651.4,2019-11-12 23:59:59.999000064,21181919.667568,69679
2019-11-13,0.27224,0.27563,0.27013,0.27202,52680673.1,2019-11-13 23:59:59.999000064,14359109.116035,42600
2019-11-14,0.27207,0.27294,0.26354,0.26795,72326033.6,2019-11-14 23:59:59.999000064,19366232.437807,58326
2019-11-15,0.26795,0.26952,0.25303,0.26069,111865363.4,2019-11-15 23:59:59.999000064,29381854.306466,88508
2019-11-16,0.2607,0.26444,0.25911,0.26218,52279882.0,2019-11-16 23:59:59.999000064,13670861.705531,50827
2019-11-17,0.2622,0.266,0.25891,0.26311,52073288.4,2019-11-17 23:59:59.999000064,13707451.702774,51435
2019-11-18,0.26316,0.26318,0.2411,0.25179,99156396.1,2019-11-18 23:59:59.999000064,25302252.644981,76284
2019-11-19,0.25174,0.25654,0.243,0.25398,87899568.3,2019-11-19 23:59:59.999000064,21882500.803854,70657
2019-11-20,0.25398,0.25861,0.24809,0.25014,78924129.3,2019-11-20 23:59:59.999000064,19902291.151566,63501
2019-11-21,0.25022,0.25349,0.23613,0.24345,113065484.5,2019-11-21 23:59:59.999000064,27594274.952877,84340
2019-11-22,0.24345,0.2459,0.22122,0.23,176993164.6,2019-11-22 23:59:59.999000064,41301641.154196,130275
2019-11-23,0.23004,0.23541,0.22526,0.23407,86883225.5,2019-11-23 23:59:59.999000064,20015819.079247,72712
2019-11-24,0.23409,0.23466,0.21829,0.21989,95589320.7,2019-11-24 23:59:59.999000064,21702594.781492,75283
2019-11-25,0.22011,0.225,0.20013,0.21731,227026861.8,2019-11-25 23:59:59.999000064,48844307.828819,138199
2019-11-26,0.2173,0.2219,0.21327,0.2206,87574733.7,2019-11-26 23:59:59.999000064,19092485.275499,70183
2019-11-27,0.22054,0.2295,0.21259,0.224,119843833.4,2019-11-27 23:59:59.999000064,26524670.216238,94370
2019-11-28,0.22408,0.22946,0.22246,0.22313,58823779.6,2019-11-28 23:59:59.999000064,13310126.059553,53416
2019-11-29,0.22312,0.23229,0.22245,0.22998,59986942.5,2019-11-29 23:59:59.999000064,13672137.931229,51240
2019-11-30,0.22997,0.23192,0.22354,0.2255,48634883.0,2019-11-30 23:59:59.999000064,11052152.993926,37389
2019-12-01,0.22549,0.2255,0.2186,0.22477,61721844.7,2019-12-01 23:59:59.999000064,13691786.756988,34536
2019-12-02,0.22471,0.22623,0.21731,0.21914,65856138.9,2019-12-02 23:59:59.999000064,14526198.883314,30561
2019-12-03,0.21904,0.22182,0.2178,0.21951,34655745.6,2019-12-03 23:59:59.999000064,7614717.260383,21296
2019-12-04,0.2195,0.22491,0.20952,0.2139,110743259.9,2019-12-04 23:59:59.999000064,24000030.156536,56443
2019-12-05,0.21398,0.2262,0.212,0.22118,93382862.7,2019-12-05 23:59:59.999000064,20382570.686384,42421
2019-12-06,0.22118,0.2268,0.2191,0.22546,72738701.2,2019-12-06 23:59:59.999000064,16179037.214377,32168
2019-12-07,0.22554,0.228,0.22281,0.22699,46945345.8,2019-12-07 23:59:59.999000064,10596180.403409,22739
2019-12-08,0.22702,0.232,0.2237,0.22909,54256414.2,2019-12-08 23:59:59.999000064,12372294.132834,24897
2019-12-09,0.22913,0.23083,0.22113,0.22445,53369564.5,2019-12-09 23:59:59.999000064,12075583.633184,24205
2019-12-10,0.22435,0.2256,0.21894,0.22256,44719099.9,2019-12-10 23:59:59.999000064,9920308.103338,21705
2019-12-11,0.22256,0.22365,0.21973,0.22093,26282978.3,2019-12-11 23:59:59.999000064,5820575.255672,14103
2019-12-12,0.22103,0.22322,0.2164,0.21837,49354032.6,2019-12-12 23:59:59.999000064,10844545.417528,25865
2019-12-13,0.21837,0.22074,0.21537,0.22054,51935733.1,2019-12-13 23:59:59.999000064,11344997.48012,26599
2019-12-14,0.22055,0.22086,0.21463,0.21605,31455442.1,2019-12-14 23:59:59.999000064,6831705.156862,16884
2019-12-15,0.21605,0.21939,0.21463,0.21735,26223163.5,2019-12-15 23:59:59.999000064,5695553.743575,13808
2019-12-16,0.21735,0.21747,0.202,0.2055,86445966.4,2019-12-16 23:59:59.999000064,18111443.951951,40586
2019-12-17,0.20547,0.20568,0.17754,0.1831,262505370.5,2019-12-17 23:59:59.999000064,49983422.817549,101182
2019-12-18,0.1831,0.2,0.175,0.19573,208259366.7,2019-12-18 23:59:59.999000064,39019551.703506,90445
2019-12-19,0.19573,0.19706,0.18447,0.1878,89497528.3,2019-12-19 23:59:59.999000064,16898416.262179,40031
2019-12-20,0.1878,0.19787,0.18369,0.19521,142835629.8,2019-12-20 23:59:59.999000064,27304791.682781,59717
2019-12-21,0.19508,0.19617,0.18993,0.19143,57760061.0,2019-12-21 23:59:59.999000064,11107941.807704,24251
2019-12-22,0.19134,0.19665,0.19045,0.19649,53300985.1,2019-12-22 23:59:59.999000064,10331460.609655,25689
2019-12-23,0.1965,0.19974,0.18809,0.18953,94859486.6,2019-12-23 23:59:59.999000064,18435268.919213,43195
2019-12-24,0.18958,0.19413,0.18745,0.19077,66325389.4,2019-12-24 23:59:59.999000064,12636776.752597,30991
2019-12-25,0.19069,0.19137,0.18633,0.18852,39672557.2,2019-12-25 23:59:59.999000064,7478003.201801,19933
2019-12-26,0.18864,0.1941,0.18722,0.18923,46612594.5,2019-12-26 23:59:59.999000064,8857810.272597,24912
2019-12-27,0.18924,0.19015,0.1848,0.19003,34971243.8,2019-12-27 23:59:59.999000064,6588601.727331,21275
2019-12-28,0.19003,0.19469,0.18969,0.1932,36743672.9,2019-12-28 23:59:59.999000064,7086061.707362,20550
2019-12-29,0.19321,0.1985,0.1908,0.19653,49069370.3,2019-12-29 23:59:59.999000064,9561940.204942,33733
2019-12-30,0.19651,0.1979,0.19206,0.19326,41924910.4,2019-12-30 23:59:59.999000064,8159012.311359,35279
2019-12-31,0.19327,0.19422,0.18988,0.19295,40610029.3,2019-12-31 23:59:59.999000064,7799069.731933,34192
2020-01-01,0.19285,0.19526,0.19219,0.19305,29773022.6,2020-01-01 23:59:59.999000064,5771433.604383,30283
2020-01-02,0.19304,0.19304,0.18508,0.1875,47912105.6,2020-01-02 23:59:59.999000064,9073315.019168,37321
2020-01-03,0.1875,0.19395,0.1845,0.19338,70390779.3,2020-01-03 23:59:59.999000064,13425667.294313,50474
2020-01-04,0.19331,0.19363,0.19119,0.19305,34239655.4,2020-01-04 23:59:59.999000064,6591839.235992,29964
2020-01-05,0.19305,0.19722,0.19288,0.19453,54356477.7,2020-01-05 23:59:59.999000064,10607350.475197,42846
2020-01-06,0.19453,0.22396,0.19421,0.2231,234157239.2,2020-01-06 23:59:59.999000064,49710472.358389,133718
2020-01-07,0.2231,0.2255,0.20702,0.21335,206449580.6,2020-01-07 23:59:59.999000064,44351703.875862,116906
2020-01-08,0.21334,0.21836,0.20311,0.2075,148861801.3,2020-01-08 23:59:59.999000064,31472465.535346,94107
2020-01-09,0.2075,0.20877,0.20126,0.20373,75492140.5,2020-01-09 23:59:59.999000064,15431045.589763,55921
2020-01-10,0.20375,0.21318,0.20023,0.21284,145223181.5,2020-01-10 23:59:59.999000064,29977092.952851,91240
2020-01-11,0.21277,0.21994,0.20852,0.21121,119237732.2,2020-01-11 23:59:59.999000064,25532572.239015,85400
2020-01-12,0.21121,0.21713,0.20941,0.21539,70711714.4,2020-01-12 23:59:59.999000064,15123300.637255,50714
2020-01-13,0.21536,0.2156,0.2096,0.21134,50959156.8,2020-01-13 23:59:59.999000064,10795581.67681,39038
2020-01-14,0.21134,0.24526,0.21134,0.23464,301142541.5,2020-01-14 23:59:59.999000064,68826737.174193,170326
2020-01-15,0.23455,0.24356,0.2263,0.23367,237606461.8,2020-01-15 23:59:59.999000064,55956373.09643,154497
2020-01-16,0.23367,0.23501,0.2223,0.229,140095581.9,2020-01-16 23:59:59.999000064,31838224.540542,97428
2020-01-17,0.22899,0.24453,0.22659,0.23921,214368960.7,2020-01-17 23:59:59.999000064,50576051.723939,135743
2020-01-18,0.23922,0.25456,0.23183,0.24357,206939203.8,2020-01-18 23:59:59.999000064,50099945.919774,133892
2020-01-19,0.24357,0.25175,0.227,0.23558,180887717.9,2020-01-19 23:59:59.999000064,43172566.93071,109703
2020-01-20,0.23554,0.23672,0.22415,0.23314,115112776.4,2020-01-20 23:59:59.999000064,26640859.519468,78627
2020-01-21,0.23314,0.242,0.23,0.23726,111913129.9,2020-01-21 23:59:59.999000064,26486822.906382,79475
2020-01-22,0.23738,0.23996,0.23213,0.23733,84725853.4,2020-01-22 23:59:59.999000064,20010091.379251,63635
2020-01-23,0.23733,0.23746,0.22123,0.22586,105762250.0,2020-01-23 23:59:59.999000064,24097989.545807,74101
2020-01-24,0.22584,0.2263,0.21378,0.22222,121855078.5,2020-01-24 23:59:59.999000064,26926281.582988,78122
2020-01-25,0.22219,0.22271,0.21662,0.21946,56806347.0,2020-01-25 23:59:59.999000064,12470105.17451,45999
2020-01-26,0.21946,0.23276,0.218,0.23131,79796120.0,2020-01-26 23:59:59.999000064,17962846.058326,61434
2020-01-27,0.23121,0.23393,0.2263,0.23077,102966534.5,2020-01-27 23:59:59.999000064,23755953.851886,68602
2020-01-28,0.23078,0.24162,0.23077,0.23906,157599522.5,2020-01-28 23:59:59.999000064,37078070.268662,93181
2020-01-29,0.23912,0.24197,0.23425,0.23539,114643264.7,2020-01-29 23:59:59.999000064,27305581.984165,75239
2020-01-30,0.23538,0.24669,0.23056,0.24376,162144624.0,2020-01-30 23:59:59.999000064,38659074.563365,98254
2020-01-31,0.24376,0.24486,0.2335,0.23946,122494224.8,2020-01-31 23:59:59.999000064,29315461.81043,84741
2020-02-01,0.23947,0.24304,0.23684,0.24141,78963550.6,2020-02-01 23:59:59.999000064,18983141.141455,60554
2020-02-02,0.24146,0.26163,0.2355,0.25093,220101966.8,2020-02-02 23:59:59.999000064,55336019.745377,133056
2020-02-03,0.25094,0.2595,0.24678,0.25453,168166882.1,2020-02-03 23:59:59.999000064,42349822.143385,100580
2020-02-04,0.25447,0.271,0.24752,0.26737,273001224.9,2020-02-04 23:59:59.999000064,71201308.848661,158671
2020-02-05,0.26742,0.2824,0.26737,0.27774,309852829.8,2020-02-05 23:59:59.999000064,85518327.622684,198266
2020-02-06,0.27782,0.28856,0.26778,0.28325,274932947.3,2020-02-06 23:59:59.999000064,77128867.819627,182535
2020-02-07,0.28325,0.28832,0.27766,0.27953,158743853.5,2020-02-07 23:59:59.999000064,44807968.236822,118956
2020-02-08,0.27951,0.28223,0.2636,0.27735,164832911.1,2020-02-08 23:59:59.999000064,45400358.533089,115822
2020-02-09,0.27731,0.28924,0.27622,0.28257,151863434.1,2020-02-09 23:59:59.999000064,42852878.727218,109462
2020-02-10,0.28255,0.28322,0.2673,0.27338,142780388.9,2020-02-10 23:59:59.999000064,39179667.171409,107444
2020-02-11,0.27342,0.2835,0.26738,0.281,150202084.8,2020-02-11 23:59:59.999000064,41421937.644401,114635
2020-02-12,0.28092,0.309,0.28091,0.30427,358543825.1,2020-02-12 23:59:59.999000064,105875104.900374,216893
2020-02-13,0.30427,0.34,0.3,0.32709,684720941.9,2020-02-13 23:59:59.999000064,221009646.854612,441869
2020-02-14,0.32718,0.33942,0.3104,0.33594,348251076.6,2020-02-14 23:59:59.999000064,114034581.268989,246897
2020-02-15,0.33585,0.34676,0.2955,0.30729,397053085.5,2020-02-15 23:59:59.999000064,128137062.317949,311521
2020-02-16,0.30729,0.31892,0.27,0.29224,381819181.7,2020-02-16 23:59:59.999000064,113239956.892601,303317
2020-02-17,0.29248,0.29511,0.26821,0.28736,354803561.0,2020-02-17 23:59:59.999000064,99269030.96835,288706
2020-02-18,0.28741,0.30273,0.27474,0.29827,296854594.3,2020-02-18 23:59:59.999000064,86321655.126464,219852
2020-02-19,0.29834,0.30777,0.27007,0.27466,219950638.9,2020-02-19 23:59:59.999000064,64036617.683121,170263
2020-02-20,0.27466,0.28168,0.26109,0.2709,270623144.6,2020-02-20 23:59:59.999000064,73579378.377882,198567
2020-02-21,0.27094,0.27898,0.2678,0.27418,175945123.9,2020-02-21 23:59:59.999000064,48263687.837263,129521
2020-02-22,0.27424,0.2785,0.27,0.27468,107040364.2,2020-02-22 23:59:59.999000064,29292468.963573,80382
2020-02-23,0.27462,0.28467,0.27462,0.28298,134020545.9,2020-02-23 23:59:59.999000064,37646258.077608,96083
2020-02-24,0.28298,0.28425,0.26401,0.2704,184354129.7,2020-02-24 23:59:59.999000064,50198305.728272,125417
2020-02-25,0.2703,0.271,0.251,0.25209,209531989.3,2020-02-25 23:59:59.999000064,54520365.69997,133162
2020-02-26,0.25218,0.25512,0.22271,0.22915,366105232.9,2020-02-26 23:59:59.999000064,86964308.842675,235825
2020-02-27,0.22917,0.24722,0.22363,0.2385,250168249.9,2020-02-27 23:59:59.999000064,59103715.419501,176791
2020-02-28,0.23854,0.244,0.2285,0.23663,190843431.7,2020-02-28 23:59:59.999000064,44944524.957791,127842
2020-02-29,0.23658,0.24244,0.2287,0.22892,104602134.2,2020-02-29 23:59:59.999000064,24722678.529473,76594
2020-03-01,0.22897,0.23607,0.22428,0.22696,125219316.2,2020-03-01 23:59:59.999000064,28835622.110862,83896
2020-03-02,0.22699,0.24149,0.22582,0.23958,138299654.6,2020-03-02 23:59:59.999000064,32516162.665898,91338
2020-03-03,0.23968,0.2397,0.22942,0.23428,130633902.5,2020-03-03 23:59:59.999000064,30665218.41354,78333
2020-03-04,0.23433,0.23839,0.23,0.23453,92570643.5,2020-03-04 23:59:59.999000064,21670173.524398,65830
2020-03-05,0.23449,0.2432,0.23449,0.23909,130944711.9,2020-03-05 23:59:59.999000064,31325344.325326,76742
2020-03-06,0.23907,0.24629,0.23804,0.24477,116563269.6,2020-03-06 23:59:59.999000064,28216830.669972,71120
2020-03-07,0.24475,0.245,0.235,0.23622,95845464.2,2020-03-07 23:59:59.999000064,23018458.797905,60491
2020-03-08,0.23624,0.23624,0.2,0.20385,271417418.6,2020-03-08 23:59:59.999000064,58950052.644317,159759
2020-03-09,0.20387,0.2115,0.19787,0.20952,288610509.4,2020-03-09 23:59:59.999000064,59338524.526144,179125
2020-03-10,0.20946,0.21567,0.19979,0.21185,182259714.8,2020-03-10 23:59:59.999000064,38376165.662722,116198
2020-03-11,0.21181,0.2138,0.199,0.20813,178652631.5,2020-03-11 23:59:59.999000064,36943051.521371,116512
2020-03-12,0.20824,0.20988,0.12798,0.13549,771225355.4,2020-03-12 23:59:59.999000064,126862479.008309,362512
2020-03-13,0.13536,0.16614,0.10129,0.15872,1234550066.8,2020-03-13 23:59:59.999000064,176952697.598356,626847
2020-03-14,0.15875,0.161,0.14351,0.14588,317354167.4,2020-03-14 23:59:59.999000064,48507307.93506,205290
2020-03-15,0.1459,0.16422,0.14449,0.15308,292888161.2,2020-03-15 23:59:59.999000064,44671418.303825,170566
2020-03-16,0.15306,0.15338,0.12815,0.14102,534401535.9,2020-03-16 23:59:59.999000064,74672811.705282,302547
2020-03-17,0.1411,0.1519,0.13962,0.14694,317550005.4,2020-03-17 23:59:59.999000064,46647608.112147,188433
2020-03-18,0.14691,0.14938,0.14001,0.1476,233087384.9,2020-03-18 23:59:59.999000064,33736394.872818,138797
2020-03-19,0.14749,0.17257,0.14428,0.1646,357277613.5,2020-03-19 23:59:59.999000064,56107159.305619,188931
2020-03-20,0.16458,0.175,0.14504,0.15695,511513197.8,2020-03-20 23:59:59.999000064,83327848.650776,282892
2020-03-21,0.15705,0.16196,0.15156,0.15797,270014080.0,2020-03-21 23:59:59.999000064,42248980.407437,159444
2020-03-22,0.15798,0.16178,0.14611,0.14776,221088260.9,2020-03-22 23:59:59.999000064,34064640.067766,136114
2020-03-23,0.14774,0.16163,0.14472,0.15854,282036084.3,2020-03-23 23:59:59.999000064,43440715.282625,155600
2020-03-24,0.15853,0.16387,0.15689,0.16225,250519379.8,2020-03-24 23:59:59.999000064,40232050.461006,140130
2020-03-25,0.16229,0.16524,0.15667,0.16168,200584719.2,2020-03-25 23:59:59.999000064,32280625.729188,111530
2020-03-26,0.1617,0.17742,0.15984,0.17593,206023274.9,2020-03-26 23:59:59.999000064,34206852.499773,109558
2020-03-27,0.17591,0.18724,0.16936,0.17269,316147728.4,2020-03-27 23:59:59.999000064,55791468.335753,155790
2020-03-28,0.17271,0.17984,0.16637,0.17543,308477933.9,2020-03-28 23:59:59.999000064,52931319.272324,158353
2020-03-29,0.1754,0.1767,0.16184,0.16278,187119450.1,2020-03-29 23:59:59.999000064,31770063.65595,101525
2020-03-30,0.16279,0.17546,0.16242,0.17112,181804091.3,2020-03-30 23:59:59.999000064,31139110.222378,99436
2020-03-31,0.17109,0.17789,0.17044,0.17353,158613778.6,2020-03-31 23:59:59.999000064,27630973.270037,78081
2020-04-01,0.17359,0.1763,0.16783,0.17494,184017110.9,2020-04-01 23:59:59.999000064,31705061.12557,90526
2020-04-02,0.17497,0.1865,0.17384,0.17828,223398206.0,2020-04-02 23:59:59.999000064,39831050.609157,115503
2020-04-03,0.17828,0.18277,0.17568,0.17957,170663444.5,2020-04-03 23:59:59.999000064,30611897.823596,90917
2020-04-04,0.17956,0.18365,0.1777,0.18114,117148787.3,2020-04-04 23:59:59.999000064,21073737.203889,66824
2020-04-05,0.18114,0.18206,0.17627,0.17925,83641306.3,2020-04-05 23:59:59.999000064,15006077.305189,50886
2020-04-06,0.17927,0.19834,0.17917,0.19803,225433233.4,2020-04-06 23:59:59.999000064,42647674.02742,112627
2020-04-07,0.198,0.20519,0.18986,0.19285,271460619.0,2020-04-07 23:59:59.999000064,53940498.196549,134853
2020-04-08,0.19283,0.20294,0.19155,0.20192,154841655.0,2020-04-08 23:59:59.999000064,30755096.870222,86134
